Unique Process ID,Process ID,Unique Thread ID,Thread ID,Thread Name,Thread Begin Time,Thread End Time,Thread Start Address,Life Time,
1,5048,3630,8000,"Unknown","14 098,31","14 112,23",140 723 772 198 448,"13,92",
1,5048,3631,15152,"Unknown","14 099,29","14 114,55",140 723 772 198 448,"15,26",
1,5048,3632,18300,"Unknown","14 160,94","14 174,94",140 723 772 198 448,"14,00",
1,5048,3633,14796,"Unknown","14 161,46","14 174,51",140 723 772 198 448,"13,06",
1,5048,3634,15764,"Unknown","14 162,16","14 176,43",140 723 772 198 448,"14,27",
1,5048,3635,5996,"Unknown","14 162,72","14 176,43",140 723 772 198 448,"13,71",
1,5048,3636,17668,"Unknown","14 163,14","14 177,68",140 723 772 198 448,"14,54",
1,5048,3637,19816,"Unknown","14 163,52","14 177,54",140 723 772 198 448,"14,02",
1,5048,3638,10332,"Unknown","14 163,88","14 177,78",140 723 772 198 448,"13,89",
1,5048,3639,380,"Unknown","14 164,26","14 179,37",140 723 772 198 448,"15,12",
1,5048,3640,19452,"Unknown","14 164,69","14 188,55",140 723 772 198 448,"23,86",
1,5048,3641,15676,"Unknown","14 174,85","14 191,59",140 723 772 198 448,"16,74",
1,5048,3642,8356,"Unknown","14 175,36","14 189,91",140 723 772 198 448,"14,55",
1,5048,3643,9864,"Unknown","14 176,60","14 190,61",140 723 772 198 448,"14,02",
1,5048,3644,3520,"Unknown","14 176,96","14 191,20",140 723 772 198 448,"14,24",
1,5048,3645,20252,"Unknown","14 177,64","14 191,66",140 723 772 198 448,"14,02",
1,5048,3646,14508,"Unknown","14 178,00","14 192,49",140 723 772 198 448,"14,49",
1,5048,3647,16668,"Unknown","14 178,43","14 193,37",140 723 772 198 448,"14,94",
1,5048,3648,5056,"Unknown","14 179,55","14 203,51",140 723 772 198 448,"23,96",
1,5048,3649,5068,"Unknown","14 189,22","14 203,87",140 723 772 198 448,"14,65",
1,5048,3650,17876,"Unknown","14 190,14","14 204,83",140 723 772 198 448,"14,69",
1,5048,3651,15624,"Unknown","14 190,78","14 205,12",140 723 772 198 448,"14,34",
1,5048,3652,7228,"Unknown","14 191,35","14 206,85",140 723 772 198 448,"15,50",
1,5048,3653,6940,"Unknown","14 191,77","14 206,02",140 723 772 198 448,"14,26",
1,5048,3654,1160,"Unknown","14 192,35","14 206,75",140 723 772 198 448,"14,40",
1,5048,3655,20232,"Unknown","14 192,76","14 207,37",140 723 772 198 448,"14,62",
1,5048,3656,17596,"Unknown","14 193,59","14 217,99",140 723 772 198 448,"24,40",
1,5048,3657,10120,"Unknown","14 203,90","14 218,24",140 723 772 198 448,"14,34",
1,5048,3658,13712,"Unknown","14 204,38","14 220,42",140 723 772 198 448,"16,04",
1,5048,3659,17728,"Unknown","14 205,06","14 218,74",140 723 772 198 448,"13,68",
1,5048,3660,1628,"Unknown","14 205,59","14 219,66",140 723 772 198 448,"14,06",
1,5048,3661,8696,"Unknown","14 206,21","14 221,49",140 723 772 198 448,"15,28",
1,5048,3662,16736,"Unknown","14 206,96","14 221,11",140 723 772 198 448,"14,15",
1,5048,3663,15296,"Unknown","14 207,32","14 221,27",140 723 772 198 448,"13,95",
1,5048,3664,5440,"Unknown","14 207,70","14 231,49",140 723 772 198 448,"23,79",
1,5048,3665,19248,"Unknown","14 218,16","14 233,41",140 723 772 198 448,"15,26",
1,5048,3666,14412,"Unknown","14 218,92","14 233,09",140 723 772 198 448,"14,16",
1,5048,3667,11920,"Unknown","14 219,84","14 236,10",140 723 772 198 448,"16,27",
1,5048,3668,5400,"Unknown","14 220,59","14 235,26",140 723 772 198 448,"14,68",
1,5048,3669,16940,"Unknown","14 221,29","14 235,32",140 723 772 198 448,"14,03",
1,5048,3670,11696,"Unknown","14 221,69","14 235,45",140 723 772 198 448,"13,76",
1,5048,3671,9672,"Unknown","14 222,05","14 241,80",140 723 772 198 448,"19,76",
1,5048,3672,872,"Unknown","14 228,54","14 245,05",140 723 772 198 448,"16,51",
1,5048,3673,2124,"Unknown","14 231,60","14 246,50",140 723 772 198 448,"14,90",
1,5048,3674,15704,"Unknown","14 233,27","14 247,05",140 723 772 198 448,"13,77",
1,5048,3675,16552,"Unknown","14 233,71","14 249,53",140 723 772 198 448,"15,82",
1,5048,3676,18492,"Unknown","14 235,40","14 249,63",140 723 772 198 448,"14,23",
1,5048,3677,15792,"Unknown","14 235,80","14 250,21",140 723 772 198 448,"14,41",
1,5048,3678,18780,"Unknown","14 236,20","14 251,09",140 723 772 198 448,"14,89",
1,5048,3679,17860,"Unknown","14 237,25","14 256,79",140 723 772 198 448,"19,54",
1,5048,3680,16264,"Unknown","14 242,12","14 258,75",140 723 772 198 448,"16,63",
1,5048,3681,8792,"Unknown","14 245,16","14 259,81",140 723 772 198 448,"14,65",
1,5048,3682,14152,"Unknown","14 246,79","14 260,49",140 723 772 198 448,"13,69",
1,5048,3683,2964,"Unknown","14 247,21","14 262,74",140 723 772 198 448,"15,53",
1,5048,3684,16112,"Unknown","14 249,77","14 263,23",140 723 772 198 448,"13,46",
1,5048,3685,6072,"Unknown","14 250,15","14 263,95",140 723 772 198 448,"13,80",
1,5048,3686,14864,"Unknown","14 250,59","14 263,16",140 723 772 198 448,"12,57",
1,5048,3687,16000,"Unknown","14 252,00","14 267,53",140 723 772 198 448,"15,52",
1,5048,3688,1916,"Unknown","14 312,31","14 325,69",140 723 772 198 448,"13,38",
1,5048,3689,20112,"Unknown","14 312,82","14 325,51",140 723 772 198 448,"12,69",
1,5048,3690,1480,"Unknown","14 313,43","14 326,79",140 723 772 198 448,"13,36",
1,5048,3691,15760,"Unknown","14 313,90","14 327,38",140 723 772 198 448,"13,48",
1,5048,3692,13360,"Unknown","14 314,34","14 329,21",140 723 772 198 448,"14,87",
1,5048,3693,1592,"Unknown","14 314,73","14 329,52",140 723 772 198 448,"14,80",
1,5048,3694,18824,"Unknown","14 315,09","14 329,74",140 723 772 198 448,"14,64",
1,5048,3695,12484,"Unknown","14 315,46","14 330,62",140 723 772 198 448,"15,15",
1,5048,3696,12652,"Unknown","14 315,82","14 339,08",140 723 772 198 448,"23,25",
1,5048,3697,14480,"Unknown","14 325,98","14 341,04",140 723 772 198 448,"15,06",
1,5048,3698,556,"Unknown","14 326,59","14 340,50",140 723 772 198 448,"13,91",
1,5048,3699,17572,"Unknown","14 327,02","14 340,71",140 723 772 198 448,"13,68",
1,5048,3700,8120,"Unknown","14 327,55","14 343,76",140 723 772 198 448,"16,20",
1,5048,3701,20060,"Unknown","14 329,32","14 342,67",140 723 772 198 448,"13,35",
1,5048,3702,18820,"Unknown","14 329,85","14 344,54",140 723 772 198 448,"14,70",
1,5048,3703,9124,"Unknown","14 330,21","14 344,00",140 723 772 198 448,"13,79",
1,5048,3704,19020,"Unknown","14 330,79","14 352,67",140 723 772 198 448,"21,87",
1,5048,3705,8780,"Unknown","14 339,19","14 354,10",140 723 772 198 448,"14,90",
1,5048,3706,17680,"Unknown","14 340,67","14 354,25",140 723 772 198 448,"13,57",
1,5048,3707,20040,"Unknown","14 341,05","14 355,98",140 723 772 198 448,"14,93",
1,5048,3708,19760,"Unknown","14 341,43","14 357,45",140 723 772 198 448,"16,02",
1,5048,3709,8728,"Unknown","14 342,99","14 356,89",140 723 772 198 448,"13,89",
1,5048,3710,2644,"Unknown","14 343,94","14 357,55",140 723 772 198 448,"13,61",
1,5048,3711,14364,"Unknown","14 344,37","14 358,84",140 723 772 198 448,"14,47",
1,5048,3712,18564,"Unknown","14 344,82","14 366,37",140 723 772 198 448,"21,55",
1,5048,3713,16524,"Unknown","14 352,83","14 369,03",140 723 772 198 448,"16,20",
1,5048,3714,14744,"Unknown","14 354,41","14 368,14",140 723 772 198 448,"13,73",
1,5048,3715,9912,"Unknown","14 354,80","14 370,69",140 723 772 198 448,"15,88",
1,5048,3716,15232,"Unknown","14 356,09","14 370,21",140 723 772 198 448,"14,12",
1,5048,3717,15808,"Unknown","14 357,05","14 370,47",140 723 772 198 448,"13,41",
1,5048,3718,14380,"Unknown","14 357,63","14 371,77",140 723 772 198 448,"14,14",
1,5048,3719,6952,"Unknown","14 357,99","14 372,41",140 723 772 198 448,"14,42",
1,5048,3720,7748,"Unknown","14 359,00","14 380,28",140 723 772 198 448,"21,28",
1,5048,3721,19872,"Unknown","14 366,53","14 381,49",140 723 772 198 448,"14,96",
1,5048,3722,19660,"Unknown","14 368,36","14 384,12",140 723 772 198 448,"15,76",
1,5048,3723,15068,"Unknown","14 369,19","14 384,33",140 723 772 198 448,"15,14",
1,5048,3724,19056,"Unknown","14 370,31","14 383,89",140 723 772 198 448,"13,58",
1,5048,3725,16788,"Unknown","14 370,78","14 385,18",140 723 772 198 448,"14,41",
1,5048,3726,16152,"Unknown","14 371,13","14 385,33",140 723 772 198 448,"14,20",
1,5048,3727,7284,"Unknown","14 371,93","14 386,30",140 723 772 198 448,"14,37",
1,5048,3728,16968,"Unknown","14 372,60","14 393,66",140 723 772 198 448,"21,06",
1,5048,3729,19404,"Unknown","14 380,58","14 395,18",140 723 772 198 448,"14,60",
1,5048,3730,17152,"Unknown","14 382,00","14 397,38",140 723 772 198 448,"15,38",
1,5048,3731,13416,"Unknown","14 384,08","14 397,92",140 723 772 198 448,"13,84",
1,5048,3732,19200,"Unknown","14 384,48","14 399,69",140 723 772 198 448,"15,22",
1,5048,3733,16500,"Unknown","14 384,83","14 398,86",140 723 772 198 448,"14,03",
1,5048,3734,2260,"Unknown","14 385,53","14 401,21",140 723 772 198 448,"15,68",
1,5048,3735,19412,"Unknown","14 386,07","14 399,85",140 723 772 198 448,"13,79",
1,5048,3736,9820,"Unknown","14 386,50","14 407,47",140 723 772 198 448,"20,98",
1,5048,3737,7552,"Unknown","14 394,02","14 408,62",140 723 772 198 448,"14,60",
1,5048,3738,19904,"Unknown","14 395,39","14 410,70",140 723 772 198 448,"15,32",
1,5048,3739,9492,"Unknown","14 397,56","14 412,29",140 723 772 198 448,"14,73",
1,5048,3740,6356,"Unknown","14 398,08","14 412,02",140 723 772 198 448,"13,94",
1,5048,3741,17180,"Unknown","14 398,95","14 413,10",140 723 772 198 448,"14,14",
1,5048,3742,17940,"Unknown","14 399,87","14 416,43",140 723 772 198 448,"16,56",
1,5048,3743,15448,"Unknown","14 400,24","14 414,24",140 723 772 198 448,"14,00",
1,5048,3744,19828,"Unknown","14 401,67","14 413,58",140 723 772 198 448,"11,91",
1,5048,3745,13432,"Unknown","14 461,57","14 474,93",140 723 772 198 448,"13,35",
1,5048,3746,13152,"Unknown","14 462,07","14 475,02",140 723 772 198 448,"12,94",
1,5048,3747,15388,"Unknown","14 462,67","14 476,01",140 723 772 198 448,"13,34",
1,5048,3748,19924,"Unknown","14 463,17","14 476,90",140 723 772 198 448,"13,74",
1,5048,3749,17420,"Unknown","14 463,55","14 477,47",140 723 772 198 448,"13,91",
1,5048,3750,19160,"Unknown","14 463,95","14 477,12",140 723 772 198 448,"13,17",
1,5048,3751,16944,"Unknown","14 464,31","14 478,19",140 723 772 198 448,"13,88",
1,5048,3752,15800,"Unknown","14 464,67","14 479,43",140 723 772 198 448,"14,76",
1,5048,3753,13932,"Unknown","14 465,11","14 487,97",140 723 772 198 448,"22,86",
1,5048,3754,16724,"Unknown","14 475,18","14 490,06",140 723 772 198 448,"14,88",
1,5048,3755,9176,"Unknown","14 475,56","14 490,05",140 723 772 198 448,"14,49",
1,5048,3756,5044,"Unknown","14 476,12","14 491,18",140 723 772 198 448,"15,06",
1,5048,3757,15108,"Unknown","14 477,09","14 490,63",140 723 772 198 448,"13,54",
1,5048,3758,2848,"Unknown","14 477,49","14 492,38",140 723 772 198 448,"14,90",
1,5048,3759,2652,"Unknown","14 477,85","14 493,73",140 723 772 198 448,"15,88",
1,5048,3760,8044,"Unknown","14 478,62","14 492,77",140 723 772 198 448,"14,15",
1,5048,3761,18688,"Unknown","14 479,53","14 509,15",140 723 772 198 448,"29,62",
1,5048,3762,16628,"Unknown","14 490,08","14 506,62",140 723 772 198 448,"16,53",
1,5048,3763,12932,"Unknown","14 491,20","14 505,32",140 723 772 198 448,"14,12",
1,5048,3764,8272,"Unknown","14 491,60","14 508,35",140 723 772 198 448,"16,75",
1,5048,3765,20436,"Unknown","14 492,52","14 506,30",140 723 772 198 448,"13,78",
1,5048,3766,18152,"Unknown","14 492,93","14 508,37",140 723 772 198 448,"15,44",
1,5048,3767,1460,"Unknown","14 493,31","14 508,75",140 723 772 198 448,"15,44",
1,5048,3768,14544,"Unknown","14 493,83","14 518,47",140 723 772 198 448,"24,63",
1,5048,3769,10060,"Unknown","14 505,81","14 521,44",140 723 772 198 448,"15,63",
1,5048,3770,19168,"Unknown","14 506,77","14 520,42",140 723 772 198 448,"13,65",
1,5048,3771,16128,"Unknown","14 507,22","14 522,30",140 723 772 198 448,"15,08",
1,5048,3772,11432,"Unknown","14 508,52","14 527,26",140 723 772 198 448,"18,74",
1,5048,3773,8784,"Unknown","14 508,93","14 522,05",140 723 772 198 448,"13,12",
1,5048,3774,1004,"Unknown","14 509,39","14 523,29",140 723 772 198 448,"13,90",
1,5048,3775,8276,"Unknown","14 509,93","14 531,99",140 723 772 198 448,"22,06",
1,5048,3776,7812,"Unknown","14 517,20","14 532,93",140 723 772 198 448,"15,72",
1,5048,3777,11500,"Unknown","14 519,58","14 536,17",140 723 772 198 448,"16,59",
1,5048,3778,2584,"Unknown","14 521,66","14 536,46",140 723 772 198 448,"14,80",
1,5048,3779,11948,"Unknown","14 522,25","14 535,55",140 723 772 198 448,"13,29",
1,5048,3780,18240,"Unknown","14 522,71","14 536,24",140 723 772 198 448,"13,53",
1,5048,3781,18716,"Unknown","14 523,08","14 536,98",140 723 772 198 448,"13,90",
1,5048,3782,15980,"Unknown","14 523,49","14 540,92",140 723 772 198 448,"17,43",
1,5048,3783,20468,"Unknown","14 527,44","14 545,18",140 723 772 198 448,"17,74",
1,5048,3784,16460,"Unknown","14 532,18","14 545,90",140 723 772 198 448,"13,72",
1,5048,3785,2832,"Unknown","14 533,11","14 548,88",140 723 772 198 448,"15,77",
1,5048,3786,3544,"Unknown","14 535,74","14 551,33",140 723 772 198 448,"15,59",
1,5048,3787,13764,"Unknown","14 536,38","14 550,53",140 723 772 198 448,"14,14",
1,5048,3788,18068,"Unknown","14 537,04","14 550,02",140 723 772 198 448,"12,98",
1,5048,3789,19048,"Unknown","14 537,38","14 550,91",140 723 772 198 448,"13,53",
1,5048,3790,1872,"Unknown","14 537,78","14 554,55",140 723 772 198 448,"16,77",
1,5048,3791,14584,"Unknown","14 541,13","14 558,70",140 723 772 198 448,"17,57",
1,5048,3792,16744,"Unknown","14 545,76","14 560,29",140 723 772 198 448,"14,53",
1,5048,3793,19136,"Unknown","14 546,65","14 562,92",140 723 772 198 448,"16,27",
1,5048,3794,15640,"Unknown","14 549,06","14 564,21",140 723 772 198 448,"15,15",
1,5048,3795,20240,"Unknown","14 550,20","14 563,38",140 723 772 198 448,"13,18",
1,5048,3796,17932,"Unknown","14 550,62","14 564,02",140 723 772 198 448,"13,40",
1,5048,3797,15724,"Unknown","14 551,09","14 564,65",140 723 772 198 448,"13,56",
1,5048,3798,15836,"Unknown","14 551,76","14 567,48",140 723 772 198 448,"15,72",
1,5048,3799,11808,"Unknown","14 554,73","14 570,58",140 723 772 198 448,"15,85",
1,5048,3800,15856,"Unknown","14 558,94","14 573,53",140 723 772 198 448,"14,59",
1,5048,3801,5596,"Unknown","14 560,61","14 575,12",140 723 772 198 448,"14,50",
1,5048,3802,10808,"Unknown","14 563,11","14 571,90",140 723 772 198 448,"8,79",
1,5048,3803,6980,"Unknown","14 620,49","14 633,78",140 723 772 198 448,"13,29",
1,5048,3804,18988,"Unknown","14 621,04","14 634,01",140 723 772 198 448,"12,98",
1,5048,3805,15660,"Unknown","14 621,66","14 634,39",140 723 772 198 448,"12,73",
1,5048,3806,15260,"Unknown","14 622,20","14 636,16",140 723 772 198 448,"13,96",
1,5048,3807,14112,"Unknown","14 622,56","14 636,14",140 723 772 198 448,"13,57",
1,5048,3808,5600,"Unknown","14 622,95","14 636,35",140 723 772 198 448,"13,41",
1,5048,3809,1088,"Unknown","14 623,32","14 636,33",140 723 772 198 448,"13,01",
1,5048,3810,15852,"Unknown","14 623,69","14 637,75",140 723 772 198 448,"14,06",
1,5048,3811,12772,"Unknown","14 624,07","14 647,10",140 723 772 198 448,"23,02",
1,5048,3812,6760,"Unknown","14 633,91","14 647,54",140 723 772 198 448,"13,63",
1,5048,3813,6288,"Unknown","14 634,41","14 648,45",140 723 772 198 448,"14,03",
1,5048,3814,500,"Unknown","14 635,50","14 649,04",140 723 772 198 448,"13,54",
1,5048,3815,16708,"Unknown","14 636,27","14 650,61",140 723 772 198 448,"14,34",
1,5048,3816,14392,"Unknown","14 636,71","14 651,42",140 723 772 198 448,"14,71",
1,5048,3817,11888,"Unknown","14 637,08","14 651,56",140 723 772 198 448,"14,48",
1,5048,3818,4676,"Unknown","14 637,45","14 650,90",140 723 772 198 448,"13,45",
1,5048,3819,17824,"Unknown","14 638,04","14 660,21",140 723 772 198 448,"22,17",
1,5048,3820,8348,"Unknown","14 647,39","14 661,04",140 723 772 198 448,"13,65",
1,5048,3821,19516,"Unknown","14 647,84","14 661,79",140 723 772 198 448,"13,95",
1,5048,3822,14484,"Unknown","14 648,77","14 662,41",140 723 772 198 448,"13,63",
1,5048,3823,11160,"Unknown","14 649,21","14 664,39",140 723 772 198 448,"15,18",
1,5048,3824,14148,"Unknown","14 651,20","14 665,14",140 723 772 198 448,"13,94",
1,5048,3825,5380,"Unknown","14 651,64","14 665,20",140 723 772 198 448,"13,56",
1,5048,3826,20080,"Unknown","14 652,01","14 666,37",140 723 772 198 448,"14,36",
1,5048,3827,1676,"Unknown","14 652,58","14 673,37",140 723 772 198 448,"20,80",
1,5048,3828,904,"Unknown","14 660,39","14 675,32",140 723 772 198 448,"14,93",
1,5048,3829,2728,"Unknown","14 661,17","14 674,73",140 723 772 198 448,"13,56",
1,5048,3830,17160,"Unknown","14 661,97","14 675,58",140 723 772 198 448,"13,61",
1,5048,3831,7716,"Unknown","14 662,57","14 679,46",140 723 772 198 448,"16,89",
1,5048,3832,15844,"Unknown","14 664,54","14 678,46",140 723 772 198 448,"13,92",
1,5048,3833,4148,"Unknown","14 665,29","14 678,71",140 723 772 198 448,"13,42",
1,5048,3834,15860,"Unknown","14 665,65","14 680,16",140 723 772 198 448,"14,51",
1,5048,3835,14920,"Unknown","14 666,60","14 686,34",140 723 772 198 448,"19,74",
1,5048,3836,8708,"Unknown","14 673,63","14 689,30",140 723 772 198 448,"15,66",
1,5048,3837,13320,"Unknown","14 674,91","14 688,11",140 723 772 198 448,"13,19",
1,5048,3838,16212,"Unknown","14 675,50","14 689,02",140 723 772 198 448,"13,52",
1,5048,3839,9348,"Unknown","14 675,90","14 691,31",140 723 772 198 448,"15,41",
1,5048,3840,6640,"Unknown","14 678,58","14 692,76",140 723 772 198 448,"14,18",
1,5048,3841,4996,"Unknown","14 679,11","14 692,65",140 723 772 198 448,"13,54",
1,5048,3842,17764,"Unknown","14 679,63","14 695,10",140 723 772 198 448,"15,48",
1,5048,3843,16440,"Unknown","14 681,76","14 699,52",140 723 772 198 448,"17,76",
1,5048,3844,8760,"Unknown","14 687,00","14 701,99",140 723 772 198 448,"14,99",
1,5048,3845,19776,"Unknown","14 688,33","14 702,56",140 723 772 198 448,"14,23",
1,5048,3846,13464,"Unknown","14 689,22","14 702,98",140 723 772 198 448,"13,77",
1,5048,3847,14344,"Unknown","14 689,61","14 705,09",140 723 772 198 448,"15,48",
1,5048,3848,1488,"Unknown","14 691,51","14 706,46",140 723 772 198 448,"14,96",
1,5048,3849,7148,"Unknown","14 692,86","14 705,69",140 723 772 198 448,"12,84",
1,5048,3850,3136,"Unknown","14 693,29","14 708,51",140 723 772 198 448,"15,22",
1,5048,3851,2344,"Unknown","14 695,27","14 714,12",140 723 772 198 448,"18,85",
1,5048,3852,6260,"Unknown","14 699,95","14 717,36",140 723 772 198 448,"17,41",
1,5048,3853,13880,"Unknown","14 702,76","14 716,99",140 723 772 198 448,"14,24",
1,5048,3854,17216,"Unknown","14 703,99","14 718,35",140 723 772 198 448,"14,36",
1,5048,3855,18972,"Unknown","14 705,29","14 721,07",140 723 772 198 448,"15,79",
1,5048,3856,17364,"Unknown","14 705,80","14 719,09",140 723 772 198 448,"13,29",
1,5048,3857,14624,"Unknown","14 706,67","14 720,61",140 723 772 198 448,"13,94",
1,5048,3858,5312,"Unknown","14 707,22","14 721,57",140 723 772 198 448,"14,35",
1,5048,3859,20096,"Unknown","14 708,68","14 726,80",140 723 772 198 448,"18,12",
1,5048,3860,6736,"Unknown","14 717,16","14 730,17",140 723 772 198 448,"13,01",
1,5048,3861,3820,"Unknown","14 717,70","14 730,58",140 723 772 198 448,"12,88",
1,5048,3862,13956,"Unknown","14 776,19","14 789,05",140 723 772 198 448,"12,87",
1,5048,3863,17208,"Unknown","14 776,78","14 789,12",140 723 772 198 448,"12,34",
1,5048,3864,16900,"Unknown","14 777,43","14 789,95",140 723 772 198 448,"12,52",
1,5048,3865,2604,"Unknown","14 777,92","14 791,24",140 723 772 198 448,"13,32",
1,5048,3866,4196,"Unknown","14 778,29","14 790,89",140 723 772 198 448,"12,61",
1,5048,3867,19328,"Unknown","14 778,64","14 791,92",140 723 772 198 448,"13,28",
1,5048,3868,9608,"Unknown","14 778,99","14 791,84",140 723 772 198 448,"12,85",
1,5048,3869,9664,"Unknown","14 779,40","14 792,73",140 723 772 198 448,"13,33",
1,5048,3870,19344,"Unknown","14 779,77","14 803,96",140 723 772 198 448,"24,18",
1,5048,3871,17704,"Unknown","14 789,62","14 802,64",140 723 772 198 448,"13,01",
1,5048,3872,15244,"Unknown","14 790,06","14 803,51",140 723 772 198 448,"13,45",
1,5048,3873,19040,"Unknown","14 790,48","14 803,76",140 723 772 198 448,"13,29",
1,5048,3874,16296,"Unknown","14 791,08","14 803,94",140 723 772 198 448,"12,86",
1,5048,3875,14884,"Unknown","14 791,60","14 804,31",140 723 772 198 448,"12,70",
1,5048,3876,14212,"Unknown","14 792,03","14 806,14",140 723 772 198 448,"14,11",
1,5048,3877,15004,"Unknown","14 792,38","14 805,73",140 723 772 198 448,"13,35",
1,5048,3878,13480,"Unknown","14 792,89","14 815,77",140 723 772 198 448,"22,88",
1,5048,3879,2348,"Unknown","14 802,93","14 817,10",140 723 772 198 448,"14,17",
1,5048,3880,19604,"Unknown","14 803,62","14 816,53",140 723 772 198 448,"12,91",
1,5048,3881,12828,"Unknown","14 804,06","14 816,82",140 723 772 198 448,"12,76",
1,5048,3882,1544,"Unknown","14 804,46","14 818,54",140 723 772 198 448,"14,07",
1,5048,3883,16160,"Unknown","14 804,83","14 818,31",140 723 772 198 448,"13,47",
1,5048,3884,4332,"Unknown","14 805,22","14 818,77",140 723 772 198 448,"13,55",
1,5048,3885,16508,"Unknown","14 805,90","14 819,19",140 723 772 198 448,"13,29",
1,5048,3886,7584,"Unknown","14 806,32","14 829,50",140 723 772 198 448,"23,19",
1,5048,3887,2160,"Unknown","14 815,98","14 829,85",140 723 772 198 448,"13,87",
1,5048,3888,16600,"Unknown","14 817,12","14 830,07",140 723 772 198 448,"12,95",
1,5048,3889,2852,"Unknown","14 817,49","14 830,82",140 723 772 198 448,"13,32",
1,5048,3890,12636,"Unknown","14 817,95","14 831,94",140 723 772 198 448,"13,99",
1,5048,3891,7624,"Unknown","14 818,52","14 831,23",140 723 772 198 448,"12,72",
1,5048,3892,15484,"Unknown","14 818,93","14 832,22",140 723 772 198 448,"13,29",
1,5048,3893,3076,"Unknown","14 819,37","14 832,36",140 723 772 198 448,"12,99",
1,5048,3894,16316,"Unknown","14 819,77","14 842,75",140 723 772 198 448,"22,98",
1,5048,3895,17908,"Unknown","14 829,70","14 843,53",140 723 772 198 448,"13,83",
1,5048,3896,9400,"Unknown","14 830,20","14 843,06",140 723 772 198 448,"12,85",
1,5048,3897,18544,"Unknown","14 830,60","14 843,95",140 723 772 198 448,"13,35",
1,5048,3898,20452,"Unknown","14 831,19","14 844,54",140 723 772 198 448,"13,35",
1,5048,3899,17956,"Unknown","14 831,61","14 846,08",140 723 772 198 448,"14,47",
1,5048,3900,16764,"Unknown","14 832,05","14 844,90",140 723 772 198 448,"12,84",
1,5048,3901,15956,"Unknown","14 832,51","14 846,59",140 723 772 198 448,"14,08",
1,5048,3902,14372,"Unknown","14 832,91","14 857,76",140 723 772 198 448,"24,85",
1,5048,3903,10748,"Unknown","14 843,09","14 855,67",140 723 772 198 448,"12,58",
1,5048,3904,8056,"Unknown","14 843,50","14 857,29",140 723 772 198 448,"13,79",
1,5048,3905,15516,"Unknown","14 843,90","14 856,80",140 723 772 198 448,"12,90",
1,5048,3906,920,"Unknown","14 844,34","14 857,08",140 723 772 198 448,"12,74",
1,5048,3907,9920,"Unknown","14 844,83","14 858,23",140 723 772 198 448,"13,40",
1,5048,3908,20200,"Unknown","14 845,66","14 859,24",140 723 772 198 448,"13,58",
1,5048,3909,3056,"Unknown","14 846,18","14 859,46",140 723 772 198 448,"13,28",
1,5048,3910,11428,"Unknown","14 846,81","14 868,58",140 723 772 198 448,"21,76",
1,5048,3911,20320,"Unknown","14 855,91","14 870,21",140 723 772 198 448,"14,30",
1,5048,3912,14032,"Unknown","14 856,90","14 870,50",140 723 772 198 448,"13,59",
1,5048,3913,7208,"Unknown","14 857,40","14 870,69",140 723 772 198 448,"13,29",
1,5048,3914,19536,"Unknown","14 857,76","14 871,13",140 723 772 198 448,"13,37",
1,5048,3915,16396,"Unknown","14 858,22","14 871,39",140 723 772 198 448,"13,16",
1,5048,3916,5408,"Unknown","14 858,62","14 871,61",140 723 772 198 448,"12,99",
1,5048,3917,19812,"Unknown","14 859,42","14 872,75",140 723 772 198 448,"13,34",
1,5048,3918,19224,"Unknown","14 859,84","14 881,74",140 723 772 198 448,"21,90",
1,5048,3919,1844,"Unknown","14 869,10","14 883,06",140 723 772 198 448,"13,96",
1,5048,3920,3780,"Unknown","14 870,43","14 882,60",140 723 772 198 448,"12,17",
1,5048,3921,17996,"Unknown","14 870,86","14 883,48",140 723 772 198 448,"12,62",
1,5048,3922,13556,"Unknown","14 929,36","14 942,52",140 723 772 198 448,"13,17",
1,5048,3923,19348,"Unknown","14 929,91","14 942,60",140 723 772 198 448,"12,69",
1,5048,3924,3052,"Unknown","14 930,63","14 946,76",140 723 772 198 448,"16,14",
1,5048,3925,13952,"Unknown","14 931,09","14 944,30",140 723 772 198 448,"13,21",
1,5048,3926,6592,"Unknown","14 931,53","14 946,34",140 723 772 198 448,"14,81",
1,5048,3927,16004,"Unknown","14 931,99","14 944,81",140 723 772 198 448,"12,82",
1,5048,3928,17172,"Unknown","14 932,36","14 946,86",140 723 772 198 448,"14,51",
1,5048,3929,6084,"Unknown","14 932,75","14 946,06",140 723 772 198 448,"13,31",
1,5048,3930,15900,"Unknown","14 933,64","14 955,69",140 723 772 198 448,"22,05",
1,5048,3931,15080,"Unknown","14 942,94","14 956,45",140 723 772 198 448,"13,52",
1,5048,3932,18180,"Unknown","14 943,55","14 958,17",140 723 772 198 448,"14,62",
1,5048,3933,20408,"Unknown","14 944,48","14 957,95",140 723 772 198 448,"13,47",
1,5048,3934,20116,"Unknown","14 944,98","14 959,85",140 723 772 198 448,"14,87",
1,5048,3935,14696,"Unknown","14 946,28","14 961,40",140 723 772 198 448,"15,12",
1,5048,3936,14552,"Unknown","14 946,68","14 959,61",140 723 772 198 448,"12,93",
1,5048,3937,11088,"Unknown","14 947,05","14 961,02",140 723 772 198 448,"13,96",
1,5048,3938,15580,"Unknown","14 947,41","14 968,45",140 723 772 198 448,"21,04",
